movieId,title,genres
4341,what s the worst that could happen,comedy
4343,evolution,comedy sci fi
4344,swordfish,action crime drama
4345,anniversary party the,drama
4346,bride of the wind,drama musical romance
4347,divided we fall,comedy drama
4349,,comedy war
4351,point break,action crime thriller
4353,uncommon valor,action war
4354,unlawful entry,crime thriller
4355,youngblood,action drama
4356,gentlemen prefer blondes,comedy musical romance
4357,how to marry a millionaire,comedy drama romance
4359,seven year itch the,comedy
4360,there s no business like show business,musical
4361,tootsie,comedy romance
4362,boys next door the,crime drama
4366,atlantis the lost empire,adventure animation children fantasy
4367,lara croft tomb raider,action adventure
4368,dr dolittle,comedy
4369,fast and the furious the,action crime thriller
4370,a i artificial intelligence,adventure drama sci fi
4371,baby boy,crime drama
4372,crazy beautiful,drama romance
4373,pootie tang,comedy
4378,sexy beast,crime drama
4380,princess and the warrior the,drama romance
4381,closet the,comedy
4383,crimson rivers the,crime drama mystery thriller
4384,lumumba,drama
4386,cats dogs,children comedy
4387,kiss of the dragon,action
4388,scary movie,comedy
4389,lost and delirious,drama
4390,rape me,crime drama thriller
4391,vertical ray of the sun the,drama
4392,alice,comedy drama fantasy romance
4393,another woman,drama
4394,beach blanket bingo,comedy musical
4395,big deal on madonna street,comedy crime
4396,cannonball run the,action comedy
4397,cannonball run ii,action comedy
4398,speed zone,action comedy
4399,diary of a chambermaid,comedy drama
4401,donovan s reef,action comedy romance
4404,faust,drama fantasy horror
4405,last laugh the,drama
4406,man who shot liberty valance the,crime drama western
4407,salvador,drama thriller war
4408,september,drama
4409,shadows and fog,comedy drama mystery thriller
4410,something wild,comedy crime drama
4411,sons of katie elder,western
4412,thing with two heads the,comedy horror sci fi
4413,village of the giants,sci fi
4415,cheech chong s nice dreams,comedy
4419,all that heaven allows,drama romance
4420,barefoot contessa the,drama
4422,cries and whispers,drama
4423,entertainer the,drama
4424,garden of the finzi continis the,drama
4425,howling iii the marsupials,comedy horror
4426,kiss me deadly,film noir
4427,lion in winter the,drama
4428,misfits the,comedy drama romance western
4429,moby dick,drama
4432,sweet smell of success,drama film noir
4433,written on the wind,drama
4436,obsession,mystery thriller
4437,suspiria,horror
4438,fist of fury,action drama romance thriller
4439,christiane f,drama
4440,big boss the,action thriller
4442,last dragon the,action comedy drama
4443,outland,action sci fi thriller
4444,way of the dragon the,action crime
4445,t rex back to the cretaceous,adventure documentary imax
4446,final fantasy the spirits within,adventure animation fantasy sci fi
4447,legally blonde,comedy romance
4448,score the,action drama
4450,bully,crime drama thriller
4452,made,comedy
4454,more,animation drama sci fi imax
4456,haunted castle,animation horror imax
4464,accidental tourist the,comedy drama romance
4465,accused the,drama
4466,above the law,action crime drama
4467,adventures of baron munchausen the,adventure comedy fantasy
4468,apartment zero,drama thriller
4471,arthur on the rocks,comedy romance
4472,bad dreams,horror thriller
4473,,drama war
4474,beaches,comedy drama musical
4475,beast of war the,drama war
4476,big business,comedy
4477,big top pee wee,adventure children comedy
4478,biloxi blues,comedy drama
4479,bird,drama musical
4480,blob the,horror sci fi
4482,bright lights big city,drama
4483,caddyshack ii,comedy
4484,camille claudel,drama
4485,casual sex,comedy
4486,clean and sober,drama
4487,cocktail,drama romance
4488,colors,action crime drama
4489,coming to america,comedy romance
4491,criminal law,thriller
4492,critters,comedy sci fi
4495,crossing delancey,comedy romance
4496,d o a,film noir mystery thriller
4497,dead heat,action comedy horror sci fi
4498,dead pool the,action crime thriller
4499,dirty rotten scoundrels,comedy
4500,drowning by numbers,comedy drama
4501,elvira mistress of the dark,comedy horror
4502,ernest saves christmas,children comedy
4503,everybody s all american,romance
4504,feds,comedy
4505,for keeps,drama romance
4506,frantic,crime mystery thriller
4507,fresh horses,drama
4508,gorillas in the mist,drama
4509,great outdoors the,comedy
4510,heartbreak hotel,comedy
4511,high spirits,comedy
4512,hot to trot,comedy
4514,howling iv the original nightmare,horror
4515,imagine john lennon,documentary
4516,johnny be good,comedy
4517,lady in white,horror mystery thriller
4518,the lair of the white worm,comedy horror
4519,land before time the,adventure animation children fantasy
4520,license to drive,comedy
4522,masquerade,mystery romance thriller
4523,milagro beanfield war,comedy drama fantasy
4524,moon over parador,comedy
4525,moving,comedy
4526,my stepmother is an alien,comedy romance sci fi
4528,off limits,action thriller war
4529,bagdad cafe,comedy drama
4530,permanent record,drama
4531,red heat,action
4532,return of the living dead part ii,comedy horror
4533,return of the living dead the,comedy horror sci fi
4535,man from snowy river the,drama romance western
4537,running on empty,drama
4538,salome s last dance,comedy drama
4540,satisfaction,comedy drama romance
4541,serpent and the rainbow the,horror
4543,shoot to kill,action adventure
4544,short circuit,comedy sci fi
4545,short circuit,comedy sci fi
4546,vanishing the,drama thriller
4547,stormy monday,crime drama
4548,sunset,action comedy thriller western
4552,tetsuo the ironman,action horror sci fi thriller
4553,they live,action sci fi thriller
4554,to kill a priest,drama
4555,torch song trilogy,comedy drama romance
4556,track,drama mystery
4557,tucker the man and his dream,drama
4558,twins,comedy
4559,vice versa,comedy
4560,watchers,horror sci fi
4561,waxwork,comedy horror
4562,without a clue,comedy mystery
4563,young einstein,comedy
4564,always,drama fantasy romance
4565,american ninja,action adventure
4566,american ninja the confrontation,action adventure
4567,american ninja blood hunt,action adventure
4568,best of the best,action
4570,big picture the,comedy drama
4571,bill ted s excellent adventure,adventure comedy sci fi
4572,black rain,action crime drama
4573,blaze,comedy drama
4574,blind fury,action thriller
4575,breaking in,adventure comedy
4577,casualties of war,drama war
4578,chances are,comedy romance
4580,cyborg,action sci fi
4581,dad,drama
4584,dream a little dream,comedy drama romance
4585,dream team the,comedy
4586,dry white season a,drama thriller
4587,earth girls are easy,comedy musical sci fi
4589,eddie and the cruisers,drama musical mystery
4590,enemies a love story,drama
4591,erik the viking,adventure comedy fantasy
4593,family business,comedy
4594,farewell to the king,action war
4595,fat man and little boy,drama
4596,the girl in a swing,drama romance
4597,gleaming the cube,action drama mystery
4598,going overboard,comedy
4599,great balls of fire,drama
4600,gross anatomy,comedy drama
4601,happy together,drama romance
4602,harlem nights,comedy crime romance
4603,her alibi,comedy romance
4605,how to get ahead in advertising,comedy fantasy
4606,immediate family,drama
4608,innocent man an,crime drama
4609,jacknife,drama
4610,january man the,comedy crime mystery thriller
4612,jesus of montreal,drama
4613,,action comedy crime
4614,kickboxer,action
4615,last exit to brooklyn,drama
4616,lean on me,drama
4617,let it ride,comedy
4618,leviathan,horror sci fi thriller
4619,little monsters,comedy
4620,lock up,action adventure crime drama thriller
4621,look who s talking,comedy romance
4622,loverboy,comedy
4623,major league,comedy
4624,meet the feebles,animation comedy musical
4625,millennium,drama sci fi thriller
4627,miss firecracker,comedy
4628,new york stories,comedy drama
4629,next of kin,action crime thriller
4631,old gringo,drama
4632,package the,action thriller
4634,penn teller get killed,adventure comedy
4635,pink cadillac,action comedy drama
4636,punisher the,action
4637,red scorpion,action
4638,jurassic park iii,action adventure sci fi thriller
4639,america s sweethearts,comedy romance
4640,brother,action crime thriller
4641,ghost world,comedy drama
4642,hedwig and the angry inch,comedy drama musical
4643,planet of the apes,action adventure drama sci fi
4644,bread and tulips,comedy drama romance
4645,cure,crime horror thriller
4649,wet hot american summer,comedy
4651,renegades,action
4652,return of swamp thing the,comedy horror sci fi
4653,return of the musketeers the,adventure comedy
4654,road house,action drama
4655,romero,drama
4658,santa sangre,drama horror mystery thriller
4659,scandal,drama
4660,scenes from the class struggle in beverly hills,comedy
4661,sea of love,crime drama thriller
4662,see no evil hear no evil,comedy crime
4663,she s out of control,comedy
4664,shirley valentine,comedy romance
4665,shocker,horror
4666,skin deep,comedy
4667,slaves of new york,drama
4668,some girls,comedy drama romance
4669,stepfather ii,horror thriller
4670,stepfather the,horror thriller
4672,tall guy the,comedy romance
4673,tango cash,action comedy crime thriller
4674,tap,drama
4675,three fugitives,action comedy
4676,troop beverly hills,comedy
4677,turner hooch,comedy crime
4678,uhf,comedy
4679,uncle buck,comedy
4680,vampire s kiss,comedy fantasy horror
4681,war of the roses the,comedy drama
4682,warlock,action horror
4683,wizard the,adventure children comedy drama
4684,worth winning,comedy
4685,warlock the armageddon,horror
4686,weekend at bernie s ii,adventure comedy
4688,black robe,adventure drama
4690,cotton club the,crime musical
4692,hotel new hampshire the,drama
4693,idiot box,crime drama
4695,who ll stop the rain,crime drama
4696,zorro the gay blade,comedy
4699,original sin,drama romance thriller
4700,princess diaries the,children comedy romance
4701,rush hour,action comedy
4703,chocolat,drama
4704,hatari,adventure comedy
4705,cage aux folles la,comedy
4706,cage aux folles ii la,comedy
4708,marat sade,drama musical
4709,paint your wagon,comedy musical western
4710,shootist the,drama western
4711,theremin an electronic odyssey,documentary
4712,wild child the,drama
4713,altered states,drama sci fi
4714,any which way you can,comedy
4716,bad timing a sensual obsession,drama
4718,american pie,comedy
4719,osmosis jones,action animation comedy crime drama romance thriller
4720,others the,drama horror mystery thriller
